region,ipcc_sectors_level_1,gas,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
BELGIUM,ENERGY,N2O,2.215402007874867,2.151351407472919,2.093849740316336,2.296119001648195,2.1425906676643143,2.307607790475659,2.167181847627241,2.169415832318639,2.206043726783705,2.042448781261805,2.130930831752337,2.129376524752162,2.089152014322899,2.056051041712334,2.104909771641947,1.8654793030060308,1.907921543607032,1.9027451027558218,1.8201800463453581
BELGIUM,IPPUS,CO2,11005.06008032909,11054.71241215117,11785.99620133475,10596.41636220601,9681.221253373,10022.84976344013,10240.368593713121,9828.556119850771,9854.189880523829,9617.94648247495,9224.67815120811,9134.054397194319,9002.01628410226,8746.97688294063,9391.78434932786,9364.095413649038,9519.677071843396,9366.746495899426,8669.631746890977
BELGIUM,IPPUS,CH4,2.6171211885770003,2.4945534052809997,2.6021729309159998,2.4927813187370003,1.889584803657,2.305903388629,2.342498033091,2.230777444811,2.214870523296,1.958797791137,1.767767811815,1.996482724987,1.864107139638,1.9850293689633,2.0205041646244,1.9754586682662,2.09696248736421,1.9196472853672601,1.77688406595683
BELGIUM,IPPUS,N2O,16.20501992603161,16.34660817015128,17.38965832447586,17.1452568463102,15.259029134937421,18.75132799005241,18.88578623471714,18.480877845737602,18.695067841450342,18.41304514610604,18.19158925012681,17.75645396906819,17.82608822382889,17.86601172463999,17.79996522563855,18.12741122166921,18.996379316216732,17.11428234598734,16.21504925584658
BELGIUM,AFOLU,CO2,56.022270436221,56.0964817147542,68.8378866995496,50.3482808500792,63.2383223160284,48.0330537313308,48.0233527424597,48.060912724695,49.639828430197,49.7496390633776,43.434347296297396,42.6974346666946,43.260091193886296,42.9927707986641,43.298923276059696,43.0791349341853,39.074299590377905,39.0609813475764,32.5312161614381
BELGIUM,AFOLU,CH4,270.4377854624336,266.76838986015775,264.5153819584125,264.92346050487185,264.0151521698257,264.37708460174235,260.1521197628513,255.4564252214335,249.27353863535,250.84969599746853,255.61689858512887,255.54595151549194,246.32956103969883,250.97515426511328,249.67571124138982,249.7195714533944,246.68748482480532,243.51680179437545,244.41679206107088
BELGIUM,AFOLU,N2O,9.577896574435911,9.39599973499888,9.528010351969114,9.23837331427129,9.681943120267501,10.078035009698755,10.065340706270057,10.021516204747492,9.955013232425461,9.97145721964696,9.995028443095276,9.67187498594736,9.602363001660601,9.723698708600727,9.744246115326488,9.650039990184421,9.229517280379223,9.168827886691753,9.122255177112583
BELGIUM,WASTE,CO2,16.42528369644,14.52068839772,13.78809444772,15.40753538712,21.67080619272,8.00410981708,6.76503173808,6.64234814532,78.870100927305,7.7140206840684,10.99303260816,18.647830376341,11.0123953058146,20.523717649252,15.988271869391,10.5097074710023,14.62478971294,13.812034085999,13.0643648583475
BELGIUM,WASTE,CH4,111.96026129477801,104.630233453826,99.746878698573,100.06211479710001,99.491576037218,92.937516883495,94.63675764373801,85.385715600688,89.47161049928746,87.64699555228134,86.11824216810746,90.62161635150478,88.71378909055119,89.99987155960035,86.9210478869523,86.6749486949071,87.96036926193545,83.25173399282183,81.16512480159224
BELGIUM,WASTE,N2O,1.0227666632184902,1.04389238729746,1.06625064157541,1.03170423220874,1.0430018061312,1.12378616091396,1.15179296229811,1.14543016305093,1.1092616196511385,1.0867299781039648,1.09715335310948,1.06226497655305,1.0911035154162634,1.0446030104910573,1.1010753532204471,1.1094584233556963,1.10843127360204,1.1106092983748939,1.1129194512969582
BELGIUM,OTHER,CO2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BELGIUM,OTHER,CH4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BELGIUM,OTHER,N2O,1.3967924938522,1.3341294626573,1.2820999738172,1.2462186601106,1.1794297192229,1.1924088314699,1.0921004769661,1.0539469403436,1.0514618143918,0.99802083882983,0.99187886782616,0.9681813700797,0.92081289350984,0.89210508146835,0.84615175564295,0.75602770483748,0.78708118896432,0.71342606882475,0.65619076949782
BULGARIA,ENERGY,CO2,49799.15095238485,50815.6207622639,54160.61091365783,51881.63278693215,45373.4183760459,48439.97096531038,53781.64157757846,49422.34099791197,44639.88501002092,46942.77784683968,49250.96231478885,46535.42815156843,48988.368083490794,48009.10334236766,47206.2215925905,42453.05918639337,49463.1576391202,53295.04268323712,43195.21940866626
BULGARIA,ENERGY,CH4,47.85070243472025,48.860046583062235,49.27042218878671,50.07528732381958,46.060379632387296,48.73723938968195,56.87863390371845,53.45208768486372,48.5694668865005,49.089284688338296,53.01303664406003,49.93140286923353,53.71127328407273,50.536572511068485,48.77767431618604,45.26486854421158,50.121296124418265,56.51974459627644,43.389102669445506
BULGARIA,ENERGY,N2O,1.048922717677431,1.0799240339123732,1.0765534767868963,0.9850632279022956,0.9235913352211356,1.1419164106694397,1.192660128979311,1.1392745576305072,1.0456145904156202,1.0796197112611303,1.102078425004497,1.0281418821200226,1.037565037440019,1.0675241941270168,1.0695092181083172,0.9905500415072735,1.1144195923970084,1.1626224083710817,1.010378391757453
BULGARIA,IPPUS,CO2,5167.890640559228,5908.504052578306,5904.527290250833,5841.885178890137,3957.60424092272,4797.984691838221,5092.053294290667,4752.7526810895815,4599.756996205934,4729.462224045146,5228.958897800451,5507.090020264487,5444.238949127283,5106.821954447858,4734.229195984827,4398.262493365022,4665.743890702828,4588.249373795862,4490.70092953319
BULGARIA,IPPUS,CH4,0.33451830021,0.33076443014,0.32881843014,0.28335043084,0.26255549499999997,0.261425734,0.265275973,0.262931212,0.260621212,0.262490212,0.261041212,0.260705212,0.263330212,0.263626312,0.263638212,0.23923898586047,0.28437515589451,0.29135108466041004,0.258638384281284
BULGARIA,IPPUS,N2O,2.2972009576266887,1.2664288562436619,1.5410354945843752,1.475525097184121,0.725203352989745,0.708050506703084,0.627619053243231,0.375842548653213,0.37547910629968,0.375117717756916,0.37475008562941603,0.374372923819952,0.373987464614985,0.373595416785073,0.37320018965609203,0.359649359321336,0.39630540512267,0.404735446228965,0.362623452709683
BULGARIA,AFOLU,CO2,690.2537968323741,667.806479125953,601.4646837799639,686.788932804586,778.156081085363,884.018322851441,920.431680980619,1061.450450778536,1066.118474162426,1342.353149389204,1129.338500982636,1360.77549179826,1328.22038902429,1259.32248525107,1387.52362792512,1301.69207309697,1425.3037182882,1299.09179660779,1301.57046163333
BULGARIA,AFOLU,CH4,94.22870459556806,87.09371785593468,91.80018196107451,87.84402778628377,83.18631018749394,77.24524930371014,77.74344021841551,76.07383897040724,72.46615866272464,76.02640204146671,75.46032173601081,74.81232369246003,76.07685365288447,74.64871031895436,72.15973579241722,76.7446830272896,77.293239167037,72.55234411290364,72.36875134072946
BULGARIA,AFOLU,N2O,6.622560026593679,6.799114673051392,6.614027512379837,6.458523948068016,7.263589629685209,7.107861238640528,7.242828500033241,8.384680119713199,9.335330586694132,11.201106115308935,10.006782738121432,11.660486433421237,11.459283946938767,11.393277568979475,11.684087869447426,12.028574606967188,12.29680118161463,11.955665704363474,11.98543862943973
BULGARIA,WASTE,CO2,33.9578461709255,31.950679401793302,21.2098500417796,26.248125566475,20.608642541493,8.3503881044953,6.0325728465008,12.454246643486,24.075850800713997,6.9827905701508,6.2644325634833,7.605621640738,9.1187182312283,4.1996821119998,7.8030370820609996,76.262125816919,3.6097864124092,2.8106193667434,2.6511187859729
BULGARIA,WASTE,CH4,224.9771957172316,228.1177145821409,226.20439968927985,221.80679695811602,221.889920801135,217.73201119490997,216.692468572515,198.28549320558702,197.289513949096,160.97906170916798,222.722452252777,219.35890610056902,223.15164869633898,206.551233739342,201.14432019926898,204.82825865921566,200.203774962287,194.4485071141848,188.24919829044438
BULGARIA,WASTE,N2O,0.3948939275755103,0.38504815630240874,0.38598750689946076,0.38555597960041,0.3884483637442,0.3847035659886,0.39850006026175,0.40250260578224,0.41347182895793,0.39521628145569004,0.47305487741454,0.45635502464565,0.44920099227366,0.39768890955617,0.42941932641349,0.43237178724631,0.4207965583616,0.413768070602549,0.40790248497660164
BULGARIA,OTHER,CO2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BULGARIA,OTHER,CH4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BULGARIA,OTHER,N2O,0.72051714760313,0.73366635924147,0.74212312052662,0.70887278662755,0.62343023600041,0.64856034394089,0.65327385178691,0.61844493432139,0.56542802686812,0.59488400255218,0.6148310329843,0.60067277389123,0.60426438635319,0.58373133472116,0.57120016023429,0.51893276577393,0.55837096665917,0.56679711692991,0.48258810359386
CROATIA,ENERGY,CO2,25263.32599752271,24948.81811943549,26022.452359151226,24962.444341771086,24101.1099898705,23640.13121007389,23263.16994040447,21910.49360018601,21339.61407160629,19894.60902595422,20975.031165393888,21245.519271070603,21546.521230569884,20854.01149620971,21147.57750296134,20368.215309642535,21732.91002423823,21955.583372555702,21970.993807743038
CROATIA,ENERGY,CH4,27.607178032170737,26.964003223106225,26.987740766497218,26.513094200235084,27.80627810694758,28.411731548050902,27.396460803005255,26.84259436791466,26.459539447992952,24.603354208470904,26.826950575595905,26.624141816116577,26.09527678707728,25.165073936160407,24.593091975247127,24.206833374144402,25.22672878803135,25.143583166101273,24.94254362042556
CROATIA,ENERGY,N2O,0.7035791484391122,0.7033012795591568,0.7101194819438534,0.71446998767844,0.7020820560413841,0.7058682101920314,0.7033633126256493,0.67524247876747,0.660543277100628,0.6422334822793396,0.6844495300917374,0.6920298971851447,0.6959922980913131,0.6941160828619269,0.7077188985817063,0.6930445498588151,0.7335732064213443,0.7765769947107911,0.7859585702298642
CROATIA,IPPUS,CO2,2711.206270459328,2837.522307621588,3089.80535969132,2956.9621504094202,2445.336344799408,2488.389443067715,2308.65195406196,2214.165359658958,2323.5592471701552,2510.827172635455,2415.868528569069,2282.356518993104,2508.253794990598,2350.484357371394,2462.417860627536,2654.283559963966,2425.084118130616,1946.3967343477034,1954.7805001085148
CROATIA,IPPUS,CH4,0.05319276,0.05453564,0.051268722,0.04623582,0.043734355,0.041119313,0.035306101,0.045869829,0.049169369,0.055769369,0.055769369,0.053569369,0.055036035666667,0.054791591222222,0.054465665296296,0.057765317802227,0.052681560128628,0.047598028382833,0.048000861451258
CROATIA,IPPUS,N2O,2.63785991236194,2.62080465825676,2.8933876115773502,2.96139894450427,2.50946386112054,3.19824766499219,3.16095691428148,2.75980661374234,2.84314371433066,2.93011057330135,3.2653399340735,3.01117141048293,3.06708770567912,3.11267568271715,3.0617532560608196,3.2366208479957503,2.96487725028672,2.69310502669048,2.71371800384048
CROATIA,AFOLU,CO2,109.516633281265,115.884789478241,111.29415853531799,113.661347849306,72.563889133179,94.59980905862119,86.6731704403605,100.2209011295896,98.9073702468644,83.7104247749668,100.3989396836173,104.10078665521881,94.01993527169189,93.7102783580182,94.5050626738669,101.2332433664954,74.4806093829849,68.642356215497,63.4023163832417
CROATIA,AFOLU,CH4,58.31957662215291,59.04819982033851,56.425407494715515,53.25763424927315,52.30767553107233,50.57790598670018,52.85357085729324,54.95654086450848,54.53790118414752,58.19069103065511,60.11222260035419,60.35741772595877,61.07120463558441,57.35372290001975,58.24347632920657,57.85052936903187,57.98998081412823,56.208782874135835,55.23821342537235
CROATIA,AFOLU,N2O,4.8955136256327565,5.1622256944994795,5.070734399432304,5.112745060996554,4.294361068195616,4.221724624974034,4.46886797701316,4.8945731999553095,4.82867509801179,4.375008706688153,4.374247521606533,4.979555327413727,4.7605101360490485,4.818824672958903,4.852354543843613,5.15614269876456,4.571496447460367,4.367570763025604,4.2790730029329405
CROATIA,WASTE,CO2,26.5734773901081,27.64741624143748,28.586010309931698,29.261754604445002,28.849369451771608,29.1873447708152,27.81515748548085,26.916265003802298,25.623082099984,25.706735312482976,24.9627658921494,23.077981257814773,20.763711496,21.5969946225,19.861124591,19.874525,20.444214736,19.9240971083,19.417211700577
CROATIA,WASTE,CH4,39.394139721754996,44.45039703479,52.91380584461599,51.937526665817,55.92997109833399,51.321524758589,54.624879137145996,48.365768626828,50.256512393984,49.676969037715004,53.448917040016,55.986449577687004,55.934762976001,53.905969438707,51.773370456706,48.604647269514004,45.40350669780901,43.578021131592635,41.56071601720092
CROATIA,WASTE,N2O,0.22070952283575,0.22521450044097,0.23081884515121,0.23892458073821,0.24103500926683002,0.23677296925584002,0.23648911438505,0.23883657070445,0.24177333004313,0.2445080136154,0.24574418878262,0.25310131154269,0.25375026843679,0.25953867338894,0.265761040231,0.27794054802931,0.2822844152974,0.28853632938942403,0.29530328173444265
CROATIA,OTHER,CO2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CROATIA,OTHER,CH4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CROATIA,OTHER,N2O,0.36019685342711,0.35904305716731,0.37342140590707,0.35910275929828,0.34520696056986,0.32363661892979,0.31481393586841,0.2932694974644,0.28988805678699,0.27328245408369,0.27908713788809,0.27609895675755,0.2847951422293,0.2650864235002,0.26539407836085,0.24326285486257,0.25157674795482,0.25555433136105,0.24539684112202
CYPRUS,ENERGY,CO2,7167.20032281,7233.525124649999,7581.094157670001,7849.282948890001,7797.82961906,7517.40777612,7283.83952461,6784.3969447299,5848.41982431,5997.76230439,6184.90194215,6558.18018564,6721.47798732,6665.52247128,6713.43899945,6296.069745079999,6424.12584525,6433.032146089752,6438.752673662084
CYPRUS,ENERGY,CH4,0.62242445543504,0.626109931775101,0.864347313473804,0.841357510706414,0.693613617110715,0.613814103063167,0.615046715864496,0.615289035183143,0.557422590398765,0.5235676939085869,0.6320039470021414,0.7463266003426192,0.8726620746362761,0.796245416110499,0.7976709824652098,0.7832447881125372,0.8008908002362543,0.8966483575962831,0.9022798656916948
CYPRUS,ENERGY,N2O,0.133327379473647,0.133969763235494,0.140418498814243,0.137102370067972,0.13368804699469,0.131513576051406,0.129712659412832,0.121066987553618,0.110446658078309,0.107566141588637,0.11625487340674244,0.12127523738168781,0.12964552057342144,0.1296888106973188,0.13387677452407118,0.13020873661742122,0.13530616870678044,0.13297744423895166,0.1341549873549369
CYPRUS,IPPUS,CO2,786.3298515673648,823.021934402269,808.9871843644819,815.4888961781861,679.4744834584409,564.6850554217177,560.9395323081591,519.7889914595305,760.9046859285615,972.6032018269063,876.1333512921843,880.1315522415498,920.0081506887452,856.4766045018564,809.75587586142,905.7893392375729,890.1908205799963,1141.5720328900866,1142.0145744168728
CYPRUS,IPPUS,CH4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CYPRUS,IPPUS,N2O,0.18141526104656,0.18526145518494,0.18919363563461,0.19308753165639,0.1967668372942,0.20011019453587,0.20230984012523,0.20414797405191,0.20573790594151,0.20725049951522,0.20880985579157,0.21045374464576,0.21214979189904,0.21386472408992,0.21554494396693,0.21714854495423,0.21870556309544,0.22014441548424,0.22158326787302
CYPRUS,AFOLU,CO2,23.008688989532,23.99727572284857,17.264686384853,9.61784660170036,14.23158856875157,16.29252843576314,17.9654902860689,20.8415067326799,12.0155434876384,8.4414854753595,18.4973297946691,7.8437473627577,10.1160617182483,11.1678579248163,14.1713355918356,16.7206793208079,12.834469077538,14.1664100813557,13.633010863732
CYPRUS,AFOLU,CH4,12.394309241252536,12.556553640912979,12.392092935083639,12.444142520041817,12.494108656452763,13.031771029346928,13.265042419410495,12.956448146967059,12.567558688845743,12.91810793241114,12.698614027854635,13.378474425622048,14.078666464131462,14.565329560442962,15.188628631843628,16.399315094512218,16.660822567346074,16.2437510396748,16.68661823355971
CYPRUS,AFOLU,N2O,0.5712279289908079,0.6111848908337546,0.5774502800596899,0.556059566554422,0.527259978034758,0.5053928877947522,0.4980246932250689,0.481311091933111,0.46508367059381406,0.4792231322697826,0.5025576511483443,0.5179969930092675,0.5258177784378893,0.5525312841553175,0.5522421225641923,0.5895272457617271,0.570145826364575,0.5625569244347468,0.5696313880531068
CYPRUS,WASTE,CO2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CYPRUS,WASTE,CH4,8.6277968614391,8.7997052780035,8.9262223316284,9.130074845612501,9.3099264477208,23.623096544739397,23.2497882094354,21.1716646075015,20.3925856106293,20.1850133358428,20.9664921185913,21.5667541469264,21.810025462810298,34.0215614498656,50.8829574573531,48.9018056520298,54.611398585874795,60.90610153177944,68.83074819308712
CYPRUS,WASTE,N2O,0.05295903476184,0.05383779604524,0.05540515701822,0.0569778197184,0.061069349421408,0.065146603592772,0.071717432118984,0.07423580675112,0.07281369767574,0.075041463195666,0.078171258420828,0.07958181510432,0.07990678781313,0.08508684782729099,0.089473646510037,0.08959413625683299,0.09143164809599999,0.093768653006214,0.096223972512455
CYPRUS,OTHER,CO2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CYPRUS,OTHER,CH4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CYPRUS,OTHER,N2O,0.12526987245954,0.11871663710776,0.12437367403837,0.12238573077374,0.11771558716928,0.11470902391451,0.10505806841322,0.097468158967694,0.085029844428662,0.0812223610276,0.083458535868613,0.090555842071141,0.097041124966795,0.096531862738683,0.097166206450555,0.093964106785768,0.096132942723559,0.095022918190875,0.093642572465101
CZECH_REPUBLIC,ENERGY,CO2,131741.30569804818,133756.2978085337,135628.693282055,130410.86658452661,126089.81836523044,128459.90454482773,125997.01542877492,122989.10626080853,119700.22502788887,117626.54688804277,119131.30233220627,121025.94566197356,121420.85596849446,120730.45137534634,116883.59326544443,108694.78480805119,114414.78006294751,114140.62674082855,105458.05695252109
CZECH_REPUBLIC,ENERGY,CH4,175.14783576532378,177.88813286948414,175.65049695326766,172.0981733372395,163.51214002117248,167.10376752059958,166.5885108306704,165.06826035062076,154.54323704940373,150.43360823257248,149.66187772952736,145.08698048393694,142.1899163905452,139.28933885370765,133.48775184903675,119.6528522510643,125.33424795713812,125.24018037980026,116.94179606475872
CZECH_REPUBLIC,ENERGY,N2O,10.999835448571165,10.63798712337795,10.924541469669977,9.818015898994835,9.388398851467285,9.46683093016658,9.24544799296897,8.925425599957412,8.880042333129428,9.189891472027874,9.355016941834286,8.9388803685928,8.764134642292982,8.61114613551542,7.95795503647434,6.623668789218746,7.408938139628739,7.929826619051731,6.996954679491239
CZECH_REPUBLIC,IPPUS,CO2,6162.71190654741,6325.5198271188,6562.19551572678,6254.0131668515905,5511.920218385911,5219.77032318459,5566.14814055166,5284.1176326780005,5076.78224409006,5681.95967714008,5548.39911533103,5283.4314371255305,5761.28096229918,5537.41247497963,5127.239600612301,5153.72532259393,5501.39972611582,5280.94594330478,5199.87013539498
CZECH_REPUBLIC,IPPUS,CH4,0.61501954,0.60749221,0.5973718299999999,0.5432329499999999,0.46965146,0.50504149,0.52754546,0.53322921,0.55994616,0.59716346,0.52195247,0.48414645,0.56773022,0.52685907,0.48807933333333,0.49314118764418,0.5317502785453601,0.48248854030576,0.46925646887283
CZECH_REPUBLIC,IPPUS,N2O,4.2507316830578095,3.89092612921724,3.34965025145739,3.16717472510822,3.17091549905781,2.9208876276543503,3.41568568681515,3.3703979482599298,3.22535499318395,3.3561016918457702,3.2965369175727,3.2935162576974397,3.31637428355522,3.30315672525785,3.3052344305005197,3.50901702255639,3.71921761381819,3.5800803635229803,3.3076385028202098
CZECH_REPUBLIC,AFOLU,CO2,1546.758382818091,1317.14437108948,1450.668458471711,1566.513800182017,1476.407452049897,1457.873036701257,1644.0064693029099,1345.006094421749,1614.6853024736301,1864.74563282864,1722.74821401229,1792.5499083556838,1641.80902229263,1447.6777929425018,1513.7342608379308,1558.3163325907,1600.431782276848,1608.347758106147,1645.708889681752
CZECH_REPUBLIC,AFOLU,CH4,184.00500864594719,182.6977981690284,182.8839110971242,184.2938727054858,179.690919321509,178.6997034882915,176.7844449040273,177.3379881841699,179.6458139226135,182.5135732381554,186.2113087070596,187.081088031801,186.6439783202814,180.88314379227972,181.1838056314878,178.16308063190792,180.0093127206863,182.3152357188625,182.3753569699447
CZECH_REPUBLIC,AFOLU,N2O,10.56186483899923,10.390920906032969,10.825156467763286,10.51406470015046,9.393267173443144,10.16546455392722,11.01740405829187,10.049248821337217,11.415570014749802,12.37104745763329,13.26779921383046,11.630321751695083,11.925476779291682,10.925588626626244,10.925320328906032,10.268444697989455,10.676919564361693,10.522693136544932,10.484248233806767
CZECH_REPUBLIC,WASTE,CO2,79.784142019969,100.226964699461,68.090521049766,71.000786066912,62.511899756655,82.016115491701,72.651047575184,71.95925361068001,73.329471071376,74.593445877682,74.698454499821,76.137394352607,83.536011057113,85.429315264636,83.535260068955,81.00335275169999,76.394410772386,76.44521459997,76.582278884383
CZECH_REPUBLIC,WASTE,CH4,169.747295650912,169.427703491503,168.368316178849,174.02850735128646,178.9481978665061,183.83578338738965,184.21512419608405,187.58880504489824,176.93006243725125,169.37649850301509,166.65325137238614,168.10573239409706,172.78895447242093,174.60327397643795,182.71834483686095,186.60720860946492,190.19183092701374,194.20387756832707,196.0526944586769
CZECH_REPUBLIC,WASTE,N2O,0.73490335741952,0.72064499402532,0.73572890495154,0.7835144141570834,0.723624672662895,0.7659795495032315,0.714471636557796,0.7077044519518365,0.72187331195168,0.745479360120154,0.7787190768422575,0.8571821238477075,0.8587946543840543,0.8626499891737734,0.8999153982564041,0.9078580045955704,0.937146041521094,0.9660966260827262,0.9972357762145336
