REGION_WILIAM,SEX_WILIAM,AGE_WILIAM,2010,2015,2020,2025,2030,2035,2040,2045,2050,2055,2060,2065,2070,2075,2080,2085,2090,2095,2100
AUSTRIA,FEMALE,c70c74,0.196314,0.2262866514978948,0.22560069466799,0.2388462247323705,0.2865743775267745,0.333959772322361,0.3398940307656673,0.3045350361596103,0.2870544617333216,0.3154172178086272,0.3168976741838519,0.3073221440482636,0.2793626909755234,0.272073730172264,0.2699835150686568,0.2662680349273832,0.264144714306741,0.2548748215345995,0.2404529472793387
AUSTRIA,FEMALE,c75c79,0.15496,0.1788199761190102,0.2096229769002091,0.211846151372376,0.2267836968901729,0.2747944950642767,0.323014746210655,0.3312007146853481,0.2984403625787732,0.2825297926591215,0.3115246154010965,0.3136025616381543,0.3041356855773712,0.2764592517869659,0.2692343167778076,0.2671545732007429,0.2634669968059971,0.2613550467695447,0.2521725435544876
AUSTRIA,FEMALE,cover80,0.2762119799578331,0.29206662938037614,0.3309924182171093,0.3977793580453443,0.4626627655139792,0.536739528857852,0.6492493472799059,0.798858651358653,0.9438468409873885,1.0414044636094828,1.1089485197243614,1.186279142102376,1.2331028231410803,1.252239252435383,1.235078421009983,1.206635010836301,1.1759125908848078,1.1460023698647153,1.121799019405374
AUSTRIA,MALE,c0c4,0.1983089999999999,0.200109887343181,0.2013169971197179,0.197430229731998,0.189961490715689,0.182487358177588,0.17982923375153,0.180491962647841,0.1812971264367749,0.180038040937791,0.176444209579761,0.17148464099452,0.166637895863923,0.162951601618835,0.159809791530108,0.1560043927768269,0.1509476368457629,0.145005789971693,0.1390363509843959
AUSTRIA,MALE,c5c9,0.211147,0.204298317223359,0.204853368974617,0.205891292794681,0.20177502365598,0.1941373158857759,0.186624912140447,0.1838539877553689,0.184291602556122,0.184795864541119,0.183287340768589,0.179116105068933,0.173617494785323,0.16829704544839,0.164199903046595,0.160695132984648,0.156559225509183,0.151203148295938,0.144996072519673
AUSTRIA,MALE,c10c14,0.224927,0.2145722945476759,0.207497339981293,0.207943217968116,0.208915209868343,0.204685625423057,0.1969586834998619,0.189436072954634,0.186600620484821,0.186899545105819,0.187217522570276,0.185314821175715,0.180759444336614,0.174901065892488,0.169260508454352,0.1648822536920849,0.161125861572746,0.156761374878901,0.151198805843167
AUSTRIA,MALE,c15c19,0.258108,0.2266781493069926,0.2161631384185707,0.2093283246064778,0.2097519659238268,0.2107244427608596,0.206459692733264,0.1987024177045931,0.1911812896767684,0.1883107679224526,0.188531841101308,0.1885963376626704,0.186449899649633,0.181656414859773,0.1755745548604268,0.1697339732152623,0.1651777463131974,0.161262243731301,0.1567537416777932
AUSTRIA,MALE,c20c24,0.265717,0.2596540491008652,0.228164004554392,0.2178529275953531,0.2112506555519236,0.2116758162018948,0.2126624940186282,0.2083671193634376,0.2005716341409625,0.1930396218631388,0.1901251849548197,0.1900550281002262,0.1898526496431908,0.1874524656851583,0.1824134899020922,0.1760999229065167,0.1700544125200548,0.1653187447154621,0.1612440287784583
AUSTRIA,MALE,c25c29,0.281228000281228,0.2790393250970331,0.2712037020130724,0.2398939572919869,0.2298683978946184,0.2238596274104463,0.2239702761064793,0.22478928615377,0.2201061759889719,0.2118708793692665,0.2040777634337872,0.1992423583060625,0.1975420797482693,0.1958475275761576,0.192038901130478,0.1856538832537613,0.1781099718192361,0.1709798105307213,0.1652942962251245
AUSTRIA,MALE,c30c34,0.267209,0.2955701213863775,0.292094320450305,0.2846277062083085,0.2543398816197703,0.2450902074416652,0.240311392636307,0.2399021761311599,0.2405139872768317,0.2353791086158647,0.2266974644466682,0.2162541147449636,0.209093388090429,0.20541174532777,0.2019031130146949,0.1963780760710861,0.1883693859003797,0.1793555842898528,0.1709451614068297
AUSTRIA,MALE,c35c39,0.297983,0.2775930972112211,0.3049611192692623,0.3029216854257696,0.2957972338642268,0.26631806226201,0.2577245995569059,0.2539247894171529,0.2530885355758064,0.2535474378478143,0.2480625482449484,0.2372239605150003,0.2247352617544531,0.2157680472342855,0.2105243720482429,0.2055752427539296,0.1987003577083132,0.1894388406799861,0.1793174143707456
AUSTRIA,MALE,c40c44,0.353432999646567,0.3039416662906269,0.2837306152079709,0.3119365967638752,0.3109317655252472,0.3041180851325073,0.2751183711428337,0.2669574128079525,0.2637922558015529,0.2626657823373818,0.2630160212658539,0.2560989439684245,0.2437263514494146,0.2298120993834798,0.2195871072379618,0.2132412132180932,0.2072847353612501,0.1994839874369298,0.1893922649096208
AUSTRIA,MALE,c45c49,0.3561459999999999,0.3543769601220998,0.306045249342501,0.2868794443102547,0.3157259851750971,0.3155163679873836,0.3090341568799781,0.2804357858450017,0.2725948584476294,0.2698419751360063,0.26855973970801,0.2680866389307164,0.2602934534127162,0.2470065509763961,0.2322518152343012,0.2212764482671401,0.2142794975339588,0.2077377615350728,0.1994164768179159
AUSTRIA,MALE,c50c54,0.300692,0.3532373239487102,0.3523261865258787,0.3059045556387995,0.2877878527234703,0.3172070943934343,0.3177015933831013,0.3115874308682937,0.2834041503008327,0.2758452516430083,0.2734060213458075,0.2716510149144643,0.2706828262020491,0.2623689414239194,0.2485467404884145,0.2332830115464309,0.2218680842960831,0.2144945360403494,0.2076272510093905
AUSTRIA,MALE,c55c59,0.243636,0.2951223132082826,0.347869792314131,0.3485104961071633,0.3041184644546432,0.2871551047302672,0.3171384463705155,0.3182999841180191,0.3126073184827069,0.2848669066366481,0.2775883297398783,0.2748542019055449,0.2728852588127469,0.2716837084553721,0.263119657456309,0.2490038145288667,0.2334864647991617,0.2218595380068234,0.2143140437867288
AUSTRIA,MALE,c60c64,0.224317,0.2360573395270996,0.287720189470413,0.3410268794742059,0.3433797460574272,0.3011969316262041,0.2854739436217421,0.3160529831760052,0.3179239327887196,0.3127020285211929,0.2854384527705239,0.2781115948455035,0.2752829882041868,0.2732397420524149,0.2719367388523467,0.2631923867984586,0.2489219061234835,0.2332828716736797,0.2215645724868112
AUSTRIA,MALE,c65c69,0.2110690002110689,0.2124531348499941,0.2260014592226572,0.2779102562643507,0.3317158875918805,0.336089695098705,0.2965701165556441,0.282373084928255,0.3136425334072925,0.3163225830163276,0.3116898170974304,0.2847933362835257,0.2776457091567503,0.274919692297055,0.2729323888045916,0.2715176546825212,0.2626907311521601,0.2483694525230015,0.2327069427474085
AUSTRIA,MALE,c70c74,0.161794,0.192034177108626,0.1966500923700619,0.2121605711361074,0.2639006639691756,0.3180275187916215,0.3249668977902957,0.2889713344384647,0.2767632878114615,0.308826206573957,0.312594322689038,0.3087790337948155,0.2827075743112909,0.2760374761252884,0.2736235465342182,0.2715953180150846,0.2701442272155017,0.2613277207768902,0.2470580975741066
AUSTRIA,MALE,c75c79,0.1126269999999999,0.1364956546935558,0.1669511989373763,0.1750483722116909,0.1924303613916493,0.243461234680313,0.2977815292782229,0.3081343301596932,0.276826755200345,0.2672524112751034,0.3003085497875132,0.3056533920983648,0.3032984831075422,0.2787008034425736,0.2728612481801035,0.2704801857156536,0.2684748991213102,0.2670352868514075,0.258311404357406
AUSTRIA,MALE,cover80,0.12716599542246101,0.1510334888053842,0.18975010282593907,0.2469952805233632,0.3004920354874775,0.3596783718410701,0.45547406040956,0.5888496762157265,0.7145345249523595,0.7919920518311714,0.8462210483551145,0.9245651567803479,1.0064026067382388,1.0872262425265944,1.1424683152075832,1.1642503678334588,1.1647343200279465,1.154152050804168,1.1409554135184075
BELGIUM,FEMALE,c0c4,0.30088,0.300562485416295,0.2984749908823599,0.294066150410844,0.290139100124323,0.288891799869726,0.293013203351811,0.296875672431553,0.296810147111572,0.293859360823084,0.290273197123367,0.287130228428945,0.284879952409534,0.283041775442821,0.280022675020262,0.274965331362337,0.268517769565858,0.26183219736978,0.255633419417524
BELGIUM,FEMALE,c5c9,0.2938,0.308803089493509,0.307168641884745,0.304906686307322,0.300228712733468,0.296004214657565,0.294564492207986,0.298472920328113,0.302098144740338,0.301763680639145,0.298562496868098,0.29421025558752,0.290363208844977,0.287464421295725,0.285027183821562,0.281447491526978,0.275865196442791,0.268932668629172,0.261804035915646
BELGIUM,FEMALE,c10c14,0.288819,0.298391006133098,0.312952975989367,0.3112384451310019,0.308906675926702,0.304094733806591,0.299709874934014,0.2981697441442349,0.301955481149725,0.305429951785914,0.304923133321115,0.301215447156171,0.29638872518415,0.292102774375429,0.288801212701917,0.28599098719137,0.282062420435889,0.276154884558379,0.2689231910907
BELGIUM,FEMALE,c15c19,0.3043119999999997,0.2913717832539271,0.3005779873564695,0.3152576775161632,0.3135251013496421,0.311182066998771,0.3063170957321974,0.301860917621338,0.3002730914657791,0.3039918602571031,0.3073825317098023,0.3065727287418858,0.3025755785724097,0.2974739557383495,0.2929331034409845,0.2893970871271172,0.2863697246094429,0.2822387011599938,0.2761434513202218
BELGIUM,FEMALE,c20c24,0.3151369999999997,0.3063850114995723,0.2930961663183253,0.3023361335358003,0.3171099873349476,0.3153646869366726,0.3130181530490397,0.3081175004957163,0.3036066862109883,0.3019817576290005,0.3056455920947895,0.3087877168643096,0.3077258931494414,0.3034909269183521,0.2981681963564085,0.2934242178069149,0.2897026488500348,0.28650498160348,0.282217274520573
BELGIUM,FEMALE,c25c29,0.3318890000000009,0.3246708439982271,0.314433911078127,0.3010393798396185,0.3103493349460582,0.325441297723165,0.3235507265438984,0.3210886221005449,0.3159627319616472,0.3111654736842543,0.3093457757474024,0.311902920183797,0.3139779133011263,0.3118673721917311,0.3066522167826012,0.3004217314199817,0.2948471187738681,0.2903682883105434,0.2864774122978011
BELGIUM,FEMALE,c30c34,0.3427480000000003,0.3540546130284155,0.345170804594537,0.3347293331836322,0.3209920907113466,0.3303789222546052,0.346171971233585,0.343881014277971,0.3412151071332984,0.3355881311927892,0.330097345784123,0.3254733931900512,0.3254285681524863,0.3249779259994817,0.3203661861229083,0.3127802867033996,0.3043258105961441,0.2966953060189114,0.2903247197365657
BELGIUM,FEMALE,c35c39,0.3680880000000002,0.3598304906115113,0.3707415156906131,0.3633606688075155,0.3528048725836952,0.3388156960372171,0.3483408537404872,0.3647773177599084,0.3621195515589254,0.3592797153772336,0.3532229822313065,0.3450597940908823,0.337949693878848,0.3355908273436005,0.3328941446208447,0.3260769238428163,0.3164160977513472,0.306034402478229,0.296639140976894
BELGIUM,FEMALE,c40c44,0.3880129999999999,0.3781949548614966,0.3695282631932126,0.3817896665009409,0.3754822914149449,0.3649388700963344,0.3508473609762058,0.360523265164182,0.3774276398024928,0.3745300382878566,0.3715665237698009,0.3637019390875544,0.3537139246860183,0.3449315365743511,0.3410176510109017,0.3368218038886568,0.328557786457741,0.3175586054891728,0.3059587400884725
BELGIUM,FEMALE,c45c49,0.3981619999999993,0.392764755729704,0.3830168942287961,0.3750380488566903,0.3882460430831341,0.3827186568171463,0.3723074030475831,0.3582417544398165,0.36805850031896,0.3852756823702528,0.3822534795023969,0.3781741892909536,0.3691817580876141,0.3580789942879113,0.3482805170500516,0.3434226088537991,0.3383274691389866,0.3292149745605963,0.317447286977208
BELGIUM,FEMALE,c50c54,0.3800250000000001,0.3992730448396355,0.394278995148292,0.3854518678572399,0.3781340068850032,0.3921221615291956,0.387244801480689,0.3770076164748437,0.3630363506088656,0.3729877614239542,0.3904412577215839,0.3867255861715557,0.3818791352504609,0.3721282627977637,0.3602920177069171,0.3498274061285004,0.3443528658819687,0.3386799708892879,0.3290396047662516
BELGIUM,FEMALE,c55c59,0.3473950000000003,0.3780950287086662,0.3981676959737901,0.3943103982393069,0.3863897062230829,0.3797491868137173,0.3944294782675057,0.3900990517399096,0.3800723379876713,0.3662314715314871,0.3763166485070702,0.3934287206060551,0.3891955352543353,0.3838151547262683,0.373551588143733,0.3612300876102813,0.3503282755289698,0.3444522199480146,0.3384139584576247
BELGIUM,FEMALE,c60c64,0.3227890000000003,0.342971691326025,0.3746311544388471,0.3958961761239775,0.3931924640515315,0.3862163666535343,0.3802605022012882,0.3955667093609478,0.3917631177144844,0.3819807359718825,0.3683050144037337,0.3781970165760474,0.3949898713451491,0.3903661807554504,0.3846095118777116,0.3739959591890664,0.3613556257844802,0.3501725445996235,0.3440437432686488
BELGIUM,FEMALE,c65c69,0.2451139999999999,0.3150532248495928,0.3366604115570514,0.3694062096434871,0.3918223443286382,0.3904078377524091,0.3844727778378262,0.3793363216206971,0.3953199225930637,0.3920863647773319,0.3826352930806208,0.3689750902192569,0.3786571035498092,0.3951949191329514,0.3903267729551649,0.3843439100197434,0.373534918846665,0.3607303556681451,0.3494110337148396
BELGIUM,FEMALE,c70c74,0.245659,0.2344104585661825,0.303649934138665,0.3267776992147345,0.3604029370544234,0.3843484673981619,0.3846254594339796,0.3802021947871082,0.3762396901500687,0.3930760629649346,0.390611398830733,0.3815962913954245,0.3679208538953799,0.3774145907958114,0.3937446651168214,0.3887652342611951,0.3826918686611528,0.3718317186441457,0.3590061911092649
BELGIUM,FEMALE,c75c79,0.2336959999999999,0.2239017094433568,0.2171183042453382,0.2850008223038636,0.3098023016530496,0.3450780795366191,0.3710221685431142,0.373976660133849,0.3718265953211562,0.3696421399926642,0.387713190778493,0.3863906430982108,0.3776349122675407,0.3640643678254646,0.3734260189791759,0.3895574051906547,0.3846111389440971,0.3785872116043081,0.367831864843711
BELGIUM,FEMALE,cover80,0.3550089999999998,0.4070802177962228,0.4442895076204183,0.47404087579767173,0.5689753537975918,0.6810643746187449,0.8172398673271689,0.9628300856711023,1.0947563450243851,1.2102738713401942,1.3135644083143423,1.4281054872394097,1.5077334650577743,1.5474189425373517,1.5535765681676958,1.557196020499983,1.5711109080204146,1.578672535892418,1.5802998504707377
BELGIUM,MALE,c0c4,0.315379,0.31533644278879,0.313196030685319,0.308606839535014,0.304499278289099,0.303194463537459,0.307537741827241,0.311598774585249,0.311534479620333,0.308447902050422,0.304696796793475,0.301410852432586,0.299060923266979,0.297168453301437,0.294033148875579,0.288748554550191,0.281993109998845,0.2749720922587699,0.268462286539905
BELGIUM,MALE,c5c9,0.307469,0.322744592325244,0.3214609001347889,0.319169568175671,0.3143364377904309,0.309944623024981,0.30844316538413,0.312561268045519,0.316374857008507,0.316046089482604,0.312719437492879,0.308260674579838,0.30432666716293,0.301391031074372,0.298960591752066,0.295322781313245,0.289567255228993,0.282374629083868,0.27495563987018
BELGIUM,MALE,c10c14,0.300405,0.311737372879842,0.326570999281625,0.325209538034552,0.322865668741749,0.3179193524599,0.313383513702433,0.311785290663164,0.315776606993063,0.319437216150579,0.318941517139753,0.3151455585515619,0.310249700956324,0.305913547787874,0.302610806005515,0.29984090941281,0.295885390870452,0.289832716906107,0.28236737929995
BELGIUM,MALE,c15c19,0.3158020000000004,0.3026211169076257,0.3136232440496189,0.3285928257369563,0.3272380299714443,0.3249133238759144,0.3199437432765391,0.3153555552617997,0.3137202396348171,0.3176499370337385,0.3212314167959161,0.3204558830252467,0.3163928306519839,0.3112464408455776,0.3066774809525106,0.3031603471149531,0.3001907737538621,0.2960467009484603,0.2898198665458291
BELGIUM,MALE,c20c24,0.3234869999999998,0.3173141862253938,0.3039442628740512,0.3150423738153259,0.3301541648993257,0.3288477994064726,0.3265668727134787,0.3215976814291875,0.316984296623256,0.3153329651577487,0.3192210577561245,0.3225665014663533,0.3215565498397404,0.3172717489129619,0.3119174319066805,0.3071535882231267,0.3034518151623805,0.3003133080040879,0.2960145709091926
BELGIUM,MALE,c25c29,0.335788,0.3329034983764042,0.3255268773884994,0.3122204448392962,0.3234556837069866,0.3389430831350863,0.3375061226270565,0.3351361989643148,0.329959667034424,0.3250618934004368,0.3232101689597768,0.3259081730525858,0.3281172780564889,0.325991443897244,0.3206615204581668,0.3143362504772118,0.3086763080913429,0.3041586001300744,0.3002748642861834
BELGIUM,MALE,c30c34,0.346096,0.356455949015654,0.3522079752970976,0.3450696549730989,0.3316793096199984,0.3429700272963056,0.3590917607382864,0.357236227455358,0.3547002414611758,0.3490716675668115,0.3435036559936628,0.3388800384879824,0.3390381412226386,0.3387945854388642,0.334241657027809,0.3266071139602374,0.3181149060261761,0.3104544073677535,0.3041047188730254
BELGIUM,MALE,c35c39,0.3744539999999998,0.3615285047020148,0.3718055541346263,0.3692538074686791,0.3623755163191844,0.3489588385009834,0.3603712413302549,0.3770743075463628,0.3748465695068872,0.3721771533321099,0.3661735287555426,0.3580104145096542,0.3509789764809684,0.3489053735643283,0.3464935380287249,0.3398029111495623,0.3301439885264535,0.3197714286274747,0.3103934987903575
BELGIUM,MALE,c40c44,0.39665,0.3829690623153543,0.3699748647749583,0.3817907428934027,0.3804698573927072,0.3738985328786309,0.3605487616091849,0.3721174644566301,0.3892667529043729,0.3868098223553469,0.3840577789326344,0.3763176801043231,0.3664059489417377,0.3577666742276204,0.3541972429829668,0.350334883562695,0.3422284478658805,0.3312581435714658,0.3196946384237677
BELGIUM,MALE,c45c49,0.4052169999999997,0.3994348200990372,0.3862503384964511,0.374258647702519,0.3872238370782732,0.3868592218076064,0.3806449945204665,0.3674678263942559,0.379217217701287,0.3966955262377435,0.3941464496553412,0.3903291275520382,0.3815465161138479,0.3705952180741665,0.3609989234759563,0.3565309119501973,0.3517912680189615,0.3428592985276278,0.3311454119463679
BELGIUM,MALE,c50c54,0.3817040000000001,0.4031984639608464,0.398413031938603,0.3866246146110563,0.3756868934497891,0.3897037580172447,0.3901806546916536,0.3843739288080111,0.3714827170253344,0.3834485354493014,0.4012159631559499,0.3980728909956004,0.3936178317523099,0.3842042318876341,0.3726229458719847,0.3624323601480909,0.3573786379862118,0.3520957062616499,0.3426749444435133
BELGIUM,MALE,c55c59,0.3460280000000005,0.3749260431678298,0.397700829268001,0.3948080759620415,0.3846036509124725,0.3749433266236695,0.3900146996286047,0.3913136370291757,0.3860366611458555,0.3735465881623386,0.3857867816735372,0.4033179876890997,0.3998793128124948,0.3950908034083457,0.3853341909738536,0.373386108708341,0.3627998899901952,0.3573893347671148,0.351791724401587
BELGIUM,MALE,c60c64,0.3140740000000002,0.3343780343988464,0.3647993743460652,0.389389044882873,0.3886861411499594,0.3804419296073396,0.3722514607959951,0.3884430982587536,0.3906954976411398,0.386092703235826,0.3741434279134126,0.3864224496905361,0.4039164507088448,0.4003979510386634,0.3954846133747802,0.385550518903606,0.3733293008104364,0.3625080479162246,0.356894734195294
BELGIUM,MALE,c65c69,0.2260199999999999,0.2963592285066679,0.3188494514174215,0.3509461298259855,0.377413676839085,0.3793806410705906,0.3734261835745718,0.3670570734215101,0.3846180968798634,0.3880142951827874,0.3842967804744405,0.3728837127099291,0.3854597359415066,0.4031507441364422,0.3998013771377273,0.3949330957782196,0.3848459482170612,0.3725046056078123,0.3615907050582909
BELGIUM,MALE,c70c74,0.2062249999999999,0.2049382452061076,0.2728562796556422,0.2975220632803215,0.3311339931450348,0.359803953420586,0.3649223973288667,0.3619657527344269,0.358101198652207,0.3774374751975084,0.3824067199537907,0.3798728173694145,0.3695212038246641,0.3827320402113639,0.4008991692299007,0.3979136188611606,0.392971584653504,0.382853558822597,0.3705132329729225
BELGIUM,MALE,c75c79,0.1731279999999999,0.1720836523784535,0.1760879043938846,0.2397885227965983,0.2664550616062015,0.3016943714474348,0.3328402410836431,0.3422312163059065,0.3434026456201685,0.3430168525181299,0.3647913466672565,0.3720147975203906,0.3716006262464088,0.3631109519949228,0.3774504946102519,0.3962688970601034,0.3932970997880717,0.388390082495161,0.3783688982918272
BELGIUM,MALE,cover80,0.18260500000000002,0.21868836759259172,0.24678080344639733,0.275818908327287,0.3559740569031895,0.4460424383278192,0.5510176094397032,0.6649574457719263,0.7702482369780324,0.8631870210727834,0.9468684452161352,1.0462333721119736,1.1506915625872403,1.2539290008886979,1.3474259742550563,1.4453179540353127,1.5249463892394075,1.574955541800692,1.6020709879381918
BULGARIA,FEMALE,c0c4,0.181172,0.160002210877445,0.136200636942641,0.117110985728583,0.1034780692513849,0.100550172766622,0.0975013594994194,0.0901883411375676,0.0800907479967677,0.0719071032811235,0.0660508140724975,0.062042371563339,0.0581702038384936,0.0534673826653175,0.0482498154051371,0.0434771660556649,0.039651134140905,0.036574254052522,0.0337516429731757
BULGARIA,FEMALE,c5c9,0.160326,0.177333664427618,0.157254126394818,0.134639864687018,0.116255026749107,0.102858036065621,0.0999074326693297,0.0968454067123707,0.0896813012043829,0.0798080290399219,0.0717491080653154,0.0658487811482047,0.0618138914381738,0.0579444032436877,0.053264496840302,0.0480879754897034,0.0433658030592912,0.0395915972142839,0.0365696582466021
BULGARIA,FEMALE,c10c14,0.157585,0.158650577430176,0.175110367563533,0.15567673508619,0.133792239491124,0.115845762637511,0.102626087972272,0.0996864460715554,0.0966256146464571,0.0895409694354836,0.079783612147235,0.0716831818110526,0.0657639045251877,0.0617194697965058,0.0578544895085093,0.0531878615567959,0.0480328083677401,0.0433364444711772,0.0395899108201779
BULGARIA,FEMALE,c15c19,0.1944000000000005,0.157353196711094,0.1584237998066576,0.1746687740425953,0.1555515619773018,0.1339848190036387,0.1162003653604949,0.1030197733077362,0.1000776068987589,0.0969995949094785,0.0899107623946814,0.0800483811795374,0.0718713546280453,0.0658973645999576,0.0618110836460874,0.05791330714355,0.0532202054873488,0.0480450887133821,0.0433345212618311
BULGARIA,FEMALE,c20c24,0.2456229999999998,0.1937149832798084,0.1574665607315454,0.1585819575926352,0.1746235675539239,0.1557984423927783,0.1345133356082667,0.1168605113507235,0.1036900359376136,0.1007354003513341,0.0976188548270909,0.0903671953350964,0.0803680413297251,0.0720922350267237,0.0660473231645887,0.0619067056070487,0.0579660198923341,0.0532397102734416,0.0480412928768946
BULGARIA,FEMALE,c25c29,0.2562809999999997,0.2366517864662849,0.1909590552485894,0.159307941508332,0.1605377290336927,0.1754148942876116,0.1579957949734579,0.1380069991733168,0.1209059236936901,0.1076607102482444,0.1045559964953591,0.1004943923839726,0.0923830162337462,0.0816996581054809,0.0729456581275172,0.066569701474836,0.0621847893651398,0.0580701304386648,0.0532287846361825
BULGARIA,FEMALE,c30c34,0.2793449999999997,0.2568057732939509,0.2408037157971903,0.199934448515026,0.1711641708497137,0.1726037734067277,0.187010643216345,0.169660239032831,0.1498908719747234,0.1323703935782404,0.1182167573116508,0.113298939323703,0.1074332170139996,0.0975043032548991,0.0852081544934687,0.0752348557328605,0.0679228009268484,0.0627898153441303,0.0580568052187863
